id, x, y, z, roll, pitch, yaw, mse, rmse
0,341.42,3.81,1626.33,167.26,-16.76,164.42,3.01,1.74
0,341.42,3.81,1626.33,167.26,-16.76,164.42,3.01,1.74
0,341.42,3.81,1626.33,167.26,-16.76,164.42,3.01,1.74
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.65,1.52,1617.89,162.52,-18.32,164.94,0.7,0.84
0,339.37,0.35,1623.25,168.31,-19.36,162.88,0.17,0.41
0,337.08,-1.91,1612.29,163.44,-19.05,162.71,3.39,1.84
0,337.08,-1.91,1612.29,163.44,-19.05,162.71,3.39,1.84
0,337.08,-1.91,1612.29,163.44,-19.05,162.71,3.39,1.84
0,337.08,-1.91,1612.29,163.44,-19.05,162.71,3.39,1.84
0,337.08,-1.91,1612.29,163.44,-19.05,162.71,3.39,1.84
0,337.08,-1.91,1612.29,163.44,-19.05,162.71,3.39,1.84
0,337.08,-1.91,1612.29,163.44,-19.05,162.71,3.39,1.84
0,336.59,-4.27,1621.17,162.0,-15.4,162.7,3.66,1.91
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
0,336.6,-5.41,1621.23,170.33,-15.67,161.6,2.62,1.62
